Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_h_ref [W],P_th_h_ref [W],COP_ref,p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p4_P_th [1/°C],p1_P_el_h [1/°C],p2_P_el_h [1/°C],p3_P_el_h [-],p4_P_el_h [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-]
Advantix ,i-32V5 MIDI 0132,2021-06-07,Outdoor Air/Water,Regulated,1.0,R32,5.1,,67.0,22,average,11421,21700,1.900008755800718,70.60983549019373,0.000674905729328267,0.7394046594457141,-70.62973017704209,-299.0176226130336,0.012807042358106155,-0.030348307418223815,298.9686958141145,217.28096486653078,-0.07112618560463294,6.0639325962512824,-217.13781347954802
Advantix ,i-32V5 MIDI 0128,2021-06-07,Outdoor Air/Water,Regulated,1.0,R32,5.1,,67.0,22,average,10777,20800,1.9300361881785284,212.75221617257512,-0.0027587730768436165,0.8922221926164827,-212.77554241827835,-278.515523614935,0.011708193614728827,0.011051359782229006,278.46392999772155,248.37688284091965,-0.079348472950112,6.525596317262461,-248.23380941899995
Advantix ,i-32V5 MIDI 0126,2021-06-07,Outdoor Air/Water,Regulated,1.0,R32,4.3,,65.0,22,average,8995,17000,1.8899388549193996,212.75253496146522,-0.0013404461153372807,0.8290265145552251,-212.7751848327934,212.76466726086565,0.0105799455368297,0.06360638465350851,-212.8175092946605,-75.96437365891613,-0.059585168403429284,5.58884595363111,76.11205771280487
Advantix ,i-32V5 MIDI 0121,2021-06-07,Outdoor Air/Water,Regulated,1.0,R32,4.3,,65.0,22,average,9140,17000,1.859956236323851,141.68057674017498,-0.0014315527555962165,0.8308815954958281,-141.70307062279068,-43.126992775632004,0.01219911295649635,-0.015116429534581493,43.07511466272948,212.83810728489107,-0.0797338094675136,6.4322478430511625,-212.69814902024794
Advantix ,i-32V516,2020-05-26,Outdoor Air/Water,Regulated,1.0,R32,4.0,,66.0,19,average,5502,11500,2.0901490367139224,-71.53836997952607,-0.002984590310029104,0.8769210827531756,71.51030159150486,459.53791272127415,0.01198393221956158,0.02375430292044278,-459.58642936398206,212.8480784976906,-0.09835942628192555,7.424928893346112,-212.6920282680162
Advantix ,i-32V516T,2020-05-26,Outdoor Air/Water,Regulated,1.0,R32,4.0,,66.0,19,average,5502,11500,2.0901490367139224,212.74987871220003,-0.002986180034109517,0.8769799543246528,-212.77794840991913,212.7668080717586,0.011984005489707135,0.023751467897330448,-212.81532475905607,-71.4524501210546,-0.09835914702825928,7.424918482409949,71.60850089389565
Advantix ,i-32V504,2021-06-07,Outdoor Air/Water,Regulated,1.0,R32,1.5,,57.0,19,average,1726,3900,2.2595596755504057,70.61506925225751,-0.0008526674223997413,0.8572171644615446,-70.62450735581214,176.28854463415172,0.012449119055722458,0.009323634129462932,-176.33580138190112,-67.92282968672076,-0.07840646581046798,6.738232650382102,68.05554099885376
Advantix ,i-32V5SL08,2020-05-26,Outdoor Air/Water,Regulated,1.0,R32,1.5,,53.0,19,average,3212,6200,1.9302615193026151,212.75062611891536,-0.0018816310386555201,0.8369847761462345,-212.77716003937098,212.7674883141675,0.014572793315849809,-0.12166151884176848,-212.81470193641218,213.399308236265,-0.09072512458494006,7.162772155708918,-213.25012137890627
Advantix ,i-32V518T,2020-05-26,Outdoor Air/Water,Regulated,1.0,R32,4.0,,66.0,19,average,6158,12500,2.029879831113998,212.74940810392258,-0.001781081107986787,0.8177293269655171,-212.77840926776287,53.588346814305254,0.012202134232649712,-0.008383275360250828,-53.638480905620185,-4.957281983150255,-0.08925267966037123,7.0726304572693826,5.114547813397789
Advantix ,i-SHWAK V4 16,2020-05-26,Outdoor Air/Water,Regulated,1.0,R410A,4.6,40.0,68.0,11,average,5515,9100,1.6500453309156844,212.75881459317947,-0.0009014067151583071,0.9104879707327717,-212.76873600089579,70.60994846295841,0.014380323563328946,-0.09971568284540046,-70.65705928217223,-124.29984531974213,-0.047306657604358975,5.150170170676042,124.46298711554974
Advantix ,i-SHWAK V4 14T,2020-05-26,Outdoor Air/Water,Regulated,1.0,R410A,4.4,40.0,68.0,11,average,5167,9300,1.7998838784594542,43.95669337173679,-0.00437158584615183,0.9643720024993713,-43.978847580150905,-71.55895780228813,0.010612240845890767,0.06258251461003547,71.50802186800124,212.84494465410677,-0.05966974799695401,5.518689631182062,-212.68781319426864
Advantix ,i-SHWAK V4 14,2020-05-26,Outdoor Air/Water,Regulated,1.0,R410A,4.4,40.0,68.0,11,average,5167,9300,1.7998838784594542,-36.554610939142094,-0.004371715591769896,0.964376961248315,36.53245663845285,-102.79691385147554,0.010612179545023212,0.06258589837939067,102.74597804450642,87.35615738827472,-0.05966996810347673,5.5186987970482555,-87.19902694165147
Advantix ,i-SHWAK V4 12,2020-05-26,Outdoor Air/Water,Regulated,1.0,R410A,3.45,39.0,65.0,11,average,3350,6700,2.0,70.61456480880275,0.00113500634761924,0.8575583819383703,-70.62499328191718,-71.55721705348066,0.008599328178691544,0.20207190176465534,71.50967670912542,-151.14790716791384,-0.07741838969368589,6.43536797069021,151.2710183485835
Advantix ,i-SHWAK V4 10,2020-05-26,Outdoor Air/Water,Regulated,1.0,R410A,3.45,39.0,64.0,11,average,3333,5500,1.6501650165016502,212.75873853742578,-0.007510801924528784,1.2303929671293654,-212.7689794148311,-71.55727184947207,0.011789620412766006,0.024664331514020553,71.50966941697416,8.584567879156653,-0.07305192454365222,6.208808371270742,-8.414610298710215
Advantix ,i-SHWAK V4 08,2020-05-26,Outdoor Air/Water,Regulated,1.0,R410A,2.2,35.0,64.0,11,average,2907,5000,1.7199862401100792,-142.6031939056219,-0.0015333776417721702,0.9238740507159746,142.58928962247583,212.76620981507995,0.012930754103884397,-0.043319321708640446,-212.81597009937104,212.83814054257567,-0.03924343538856824,4.806853706896394,-212.69253002139095
Advantix ,i-SHWAK V4 06,2020-05-26,Outdoor Air/Water,Regulated,1.0,R410A,2.68,35.0,64.0,11,average,2866,4500,1.57013258897418,-89.29752033679685,-0.01064755768526849,1.284505100116857,89.27398182733319,-213.71620619180027,0.012686261097814103,-0.05199936960177233,213.66598153069427,-51.46583139028506,-0.042594270408524273,4.862198367568142,51.60746842444464
Advantix ,i-SHWAK V4 16T,2020-05-26,Outdoor Air/Water,Regulated,1.0,R410A,4.6,40.0,68.0,11,average,5515,9100,1.6500453309156844,-71.52915745985999,-0.0009017157012193911,0.910499501850996,71.51923747129949,327.3695712729458,0.014380411502533798,-0.09971943310642259,-327.4166822728441,-106.53157623851376,-0.047306942905651406,5.150180836485838,106.69471795312293
Advantix ,i-32V5SL12T,2020-05-26,Outdoor Air/Water,Regulated,1.0,R32,2.5,,53.0,19,average,4019,8400,2.090072157253048,217.18984528275988,-0.00206049634004226,0.8457363038764061,-217.2169445650585,-115.02348460211837,0.011748680944997461,0.015145908513230132,114.97307182208651,181.74414915909097,-0.0983693906138932,7.509095123013766,-181.6056198435382
Advantix ,i-HPV5H 0260,2022-02-25,Outdoor Air/Water,Regulated,1.0,R32,11.7,,80.0,22,average,26645,41300,1.5500093826233814,212.76501190086222,0.005778908082665394,0.6767412383914637,-212.76227084736803,171.69484251470755,0.013290163022448778,-0.05613832616871391,-171.74405230582872,-2.556398596330318,-0.05467822148068963,5.468600481179741,2.7920310014926892
Advantix ,i-HPV5H 0250,2022-02-25,Outdoor Air/Water,Regulated,1.0,R32,8.5,,75.0,22,average,25290,39200,1.55001977066034,-18.229155628666287,-0.0019447903639124202,0.8684361659936516,18.211319469852203,-58.23367515036413,0.013484123263725918,-0.10781619911916329,58.17967527392291,141.80080182459102,-0.06478537333948738,5.9024588735835595,-141.5855767132552
Advantix ,i-HPV5H 0140,2022-02-25,Outdoor Air/Water,Regulated,1.0,R32,6.5,,74.0,22,average,15000,25800,1.72,-71.52960096014361,-0.00028439595005265965,0.8659237270028368,71.51879217299943,62.53150749744109,0.012870100695588282,-0.04072544012820021,-62.58152319668928,-33.665713296036714,-0.06241937651781763,5.924338870221346,33.87287819437759
Advantix ,i-32V5SL16T,2020-05-26,Outdoor Air/Water,Regulated,1.0,R32,4.0,,53.0,19,average,5324,11500,2.160030052592036,-4.907901019386439,-0.0025715758969988224,0.8620597871342639,4.880643574595169,269.6316112592331,0.012192009093351866,0.009534245333113017,-269.68035562533044,-9.25380122166989,-0.10380625507728754,7.825145217525468,9.426499797221462
Advantix ,i-32V5SL16,2020-05-26,Outdoor Air/Water,Regulated,1.0,R32,4.0,,53.0,19,average,5324,11500,2.160030052592036,-71.53795516157825,-0.0025720104342481405,0.8620758473799024,71.5106974107205,140.13502505128088,0.012191993777128481,0.009534620884893,-140.183769166966,140.11580672813926,-0.10380610735874536,7.825139490182247,-139.943108060489
Advantix ,i-HPV5H 0270,2022-02-25,Outdoor Air/Water,Regulated,1.0,R32,12.0,,81.0,22,average,29355,45500,1.549991483563277,-80.38263318636113,0.0017557147419322238,0.7606026408481669,80.37680286062965,17.656860091465212,0.012904794695894523,-0.0714691268578405,-17.70998691639545,212.87364290837033,-0.05835818877618943,5.5565188630893365,-212.65841609378083
Advantix ,i-32V5SL12,2020-05-26,Outdoor Air/Water,Regulated,1.0,R32,2.5,,53.0,19,average,4019,8400,2.090072157253048,283.82240414260457,-0.002060579025413998,0.84573848199669,-283.84950281774377,-355.88327684551894,0.011748659054643706,0.015145630092233372,355.83286394792367,106.22403949436824,-0.09836974938955263,7.509108586932066,-106.08551072577553
Airwell Residential S.A.S.,WELLEA MONOBLOC 12 KW 1PH,2020-01-17,Outdoor Air/Water,Regulated,1.0,R32,2.8,,68.0,9,average,5507,11290,2.0501180315961505,90.54650844969038,0.0048500519411369914,0.5055496687625624,-90.582632258496,-157.45365510838695,0.016496516429908206,-0.15973664120457004,157.41336127640236,30.69463438211765,-0.07377651658444716,6.287702822374675,-30.604030088443658
Airwell Residential S.A.S.,WELLEA MONOBLOC 12 KW 3PH,2020-01-17,Outdoor Air/Water,Regulated,1.0,R32,2.8,,68.0,9,average,5507,11290,2.0501180315961505,-213.68189205298745,0.004850122149535141,0.5055471380504285,213.6457682540168,99.04579078705565,0.016496501709936183,-0.15973656099145006,-99.08608471608112,146.190063399387,-0.07377645125864218,6.2877003258039625,-146.09945909778835
Airwell Residential S.A.S.,AW-WHPMA22-H93,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,5.0,,73.0,18,average,11391,19820,1.7399701518742867,212.74266231929494,-0.00013430975128755573,0.7015186288288795,-212.78533383847463,-14.69229826639397,0.016081081626021308,-0.2072320481849593,14.64491975943509,-284.6773611940106,-0.09723550849408052,7.320903939063714,284.81280879266626
Airwell Residential S.A.S.,AW-YHPSA08-H91 + AW-WHPSA0810N91,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,1.65,42.0,59.0,14,average,2704,5840,2.1597633136094676,-178.15592658480097,-0.011850944921970221,1.2398633669685708,178.10031370364598,35.77735847060815,0.010070555828201851,0.11635023111880356,-35.82699229796751,177.28422933039778,-0.14355162257823403,9.445629225699152,-177.18952724194065
Airwell Residential S.A.S.,AW-WHPMA30-H93,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,5.0,,77.0,18,average,12337,20110,1.6300559293183108,-249.22229423028526,-0.002033880665054223,0.8777728585703767,249.17791661760367,212.7702949510114,0.0145995936306465,-0.06883436111290374,-212.81179361438728,226.18303318727322,-0.09518037365645984,7.184954812020355,-226.00892737471764
Airwell Residential S.A.S.,AW-WHPMA18-H93,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,5.0,,71.0,18,average,9076,15610,1.7199206698986338,177.04950402221073,-0.0010495816828463892,0.7513795236338757,-177.09138810384255,42.17813636699892,0.017034236994928266,-0.2463360081655473,-42.224024248550556,-18.99687093168473,-0.10284190467672348,7.524155754224513,19.117880849726383
Airwell Residential S.A.S.,AW-YHPSA04-H91 + AW-WHPSA0406N91,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,1.5,38.0,56.0,14,average,1793,3890,2.169548243167875,141.67399964167606,-0.007920753525121955,1.134573999160411,-141.7193975367869,185.50400993821032,0.006799875744638842,0.24574269489100492,-185.55951319507167,-221.3863422829502,-0.11430268228212553,8.221704576088657,221.50597087665122
Airwell Residential S.A.S.,AW-YHPSA06-H91 + AW-WHPSA0406N91,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,1.5,38.0,58.0,14,average,2327,5050,2.170176192522561,-179.60460089064736,-0.010252020519095175,1.1629094113592462,179.55153119526983,-71.56161972675889,0.007195327207704289,0.21630951782707772,71.50540521254392,119.54598902765943,-0.1117211105030191,8.18707406773992,-119.42324932608607
Airwell Residential S.A.S.,AW-WHPMA26-H93,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,5.0,,75.0,18,average,12213,20640,1.690002456398919,-213.6867763468716,-0.0017361702549020513,0.8087669723229933,213.64130451221956,406.1280265815894,0.014446604667962439,-0.10890487756036157,-406.17660803004514,-213.59560210355312,-0.101337195707481,7.449865762772099,213.74484503496092
Airwell Residential S.A.S.,AW-WHPMA16-H93,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,1.84,,68.0,20,average,5789,11520,1.9899809984453274,-20.4662113139102,-0.009497590576564583,1.1317996120971583,20.41655145725558,-301.98342278504174,0.006524380874758006,0.23595206512896325,301.9247650271724,255.05806993864587,-0.10149927174664271,7.658579558557228,-254.8847248148961
Airwell Residential S.A.S.,AW-WHPMA08-H91,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,1.65,,59.0,14,average,2704,5840,2.1597633136094676,72.1885716791193,-0.011850976784972869,1.2398648861558168,-72.24418456166177,89.4824359768617,0.010070581213435657,0.1163489273955808,-89.53206940418275,208.38089328037327,-0.14355241647889896,9.44565908744712,-208.28619183927523
Airwell Residential S.A.S.,AW-WHPMA04-H91,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,1.5,,55.0,14,average,1793,3890,2.169548243167875,-231.43152278684084,-0.0079209173557381,1.134580032298599,231.38612518252518,185.50400993821032,0.006799875744638842,0.24574269489100492,-185.55951319507167,35.15433250557645,-0.11430277812860679,8.221708461498208,-35.0347039546158
Airwell Residential S.A.S.,AW-WHPMA06-H91,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,1.5,,58.0,14,average,2327,5050,2.170176192522561,-44.926931326676446,-0.010252016319439061,1.162909226399855,44.873861650511735,-103.52794779913646,0.007195363504560698,0.21630957477956558,103.47173325335172,-107.00913838667543,-0.11172118147677752,8.187076572488866,107.13187817834637
Airwell Residential S.A.S.,AW-WHPMA10-H91,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,1.65,,60.0,14,average,3027,6780,2.2398414271555995,-310.8180482952726,-0.010050349861049147,1.1555465657318713,310.7640081211493,-71.56003802657736,0.008419956124537284,0.18101251491169923,71.5069385254997,-40.374296486590296,-0.13357107247555344,9.139984843166685,40.49473098538286
Airwell Residential S.A.S.,AW-WHPMA12-H91,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,1.84,,65.0,14,average,5100,10250,2.0098039215686274,248.28077694472668,-0.002155506728602036,0.817544673015103,-248.31928872004008,-71.55814293335932,0.012971349285975379,-0.04154624890737913,71.50886302639518,-178.0536611842993,-0.10934342621612793,8.038427631678939,178.2133762929866
Airwell Residential S.A.S.,AW-WHPMA12-H93,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,1.84,,65.0,20,average,5100,10250,2.0098039215686274,212.7447281802768,-0.002154785855871566,0.8175165799002644,-212.7832395163732,212.76644695305794,0.012971370116710046,-0.0415487377223943,-212.81572575888208,-285.2226713946873,-0.10934374143352796,8.038440070720485,285.3823859844474
Airwell Residential S.A.S.,AW-WHPMA14-H91,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,1.84,,65.0,14,average,5318,10690,2.010154193305754,-187.0398271968335,-0.007577013777696859,1.0597845189525128,186.99372865320606,70.60109368668608,0.008155676580483833,0.17061137998611373,-70.65649038498726,-0.3586734733608239,-0.10383713212728916,7.812566445249566,0.5299121226455981
Airwell Residential S.A.S.,AW-WHPMA16-H91,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,1.84,,68.0,14,average,5789,11520,1.9899809984453274,328.23161890556315,-0.009497524748244831,1.1317970064036655,-328.2812786624596,-301.98342278504174,0.006524380874758006,0.23595206512896325,301.9247650271724,-34.78055729461209,-0.10149907225245672,7.65857194227739,34.95390263398209
Airwell Residential S.A.S.,AW-WHPMA14-H93,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,1.84,,65.0,20,average,5318,10690,2.010154193305754,203.85774369001783,-0.0075771555171442965,1.059789568949284,-203.90384235365843,70.60109368668608,0.008155676580483833,0.17061137998611373,-70.65649038498726,16.299645816220423,-0.10383733337192214,7.812573979147527,-16.128407425057333
Airwell Residential S.A.S.,AW-YHPSA10-H91 + AW-WHPSA0810N91,2021-06-18,Outdoor Air/Water,Regulated,1.0,R32,1.65,42.0,60.0,14,average,3027,6780,2.2398414271555995,-246.96583442130455,-0.010050413585613968,1.155548980528256,246.91179427411592,-121.78815386307475,0.00841993782138264,0.1810131813381985,121.73505439869395,159.5268138803069,-0.1335711363738046,9.139987116854682,-159.4063793660174
Airwell Residential S.A.S.,PAC BT MB 10KW H11,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410A,3.6,,67.0,17,average,5026,9700,1.9299641862315957,-142.60922534536166,0.006231773140027436,0.44993537382623483,142.57447448800275,-180.14257293926664,0.016588160769239114,-0.18465686128817402,180.0994663935797,71.7895299651822,-0.05490526830330841,5.534053598973377,-71.68572565091628
Airwell Residential S.A.S.,WELLEA MONOBLOC 16KW 3PH,2020-01-17,Outdoor Air/Water,Regulated,1.0,R32,2.8,,71.0,9,average,6324,12900,2.0398481973434537,106.13639706023122,-0.004130308467103623,0.8960215667656649,-106.18475575257963,237.26927050281782,0.008571291893595623,0.1701852540572422,-237.32249036124387,123.98393336085418,-0.07661047065544045,6.439112715168903,-123.8669696944458
Airwell Residential S.A.S.,WELLEA MONOBLOC 7KW,2020-01-17,Outdoor Air/Water,Regulated,1.0,R32,2.0,,64.0,9,average,2959,5830,1.970260223048327,-213.68500320029113,0.0004324026903924814,0.6941688418813226,213.6429845750246,212.76865518038846,0.0148958647260453,-0.11298786925274336,-212.81350783740373,-71.4851250417814,-0.08837610488018054,6.897621433704378,71.57449881041009
Airwell Residential S.A.S.,PAC BT MB 16KW H11,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410A,3.6,,73.0,17,average,6089,12300,2.0200361307275414,-249.22502550853662,-0.006812461552712867,1.0085728094193604,249.17537280161582,-128.28636058948516,0.009194757757833584,0.16390986843053637,128.2378654564881,69.58430192025425,-0.09962184620978945,7.367372158365295,-69.45583654978319
Airwell Residential S.A.S.,PAC BT MB 16KW H13,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410A,3.6,,73.0,27,average,5879,11700,1.9901343765946589,-59.53990349087151,-0.003831277623050216,0.8936658102893029,59.49802321286163,-43.12358500784902,0.010657184903177176,0.1105927537688523,43.078407019999396,-56.16844005118186,-0.09618127038759022,7.2607726319325705,56.33071392566721
Airwell Residential S.A.S.,PAC BT MB 5KW H11,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410A,2.4,,64.0,16,average,2950,5900,2.0,106.14533381624861,0.015549688936600426,0.01964137580448404,-106.16625652558301,-71.54922889630906,0.025210768480626786,-0.5581796075245502,71.51808407785185,-71.46377081227843,-0.11949550284001376,8.275905162597239,71.60177166764751
Airwell Residential S.A.S.,PAC BT MB 7KW H11,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410A,2.4,,64.0,16,average,2950,5900,2.0,177.20769472902163,0.0008550377651252501,0.6694589852088458,-177.2481652624926,174.5567442834559,0.014093808207847624,-0.07323661478687336,-174.6022043597183,8.503155938718265,-0.11891676867301312,8.237505506158259,-8.353082108910261
Airwell Residential S.A.S.,WELLEA MONOBLOC 14 KW 3PH,2020-01-17,Outdoor Air/Water,Regulated,1.0,R32,2.8,,71.0,9,average,5941,12180,2.0501599057397746,141.66787360814266,0.0004939875156130985,0.6538072643941071,-141.71417786188,184.33521685690846,0.012969464654094518,-0.015643745577252396,-184.38200340831628,-143.64434879313882,-0.04888745067200324,5.40839122146154,143.76281024039716
Airwell Residential S.A.S.,WELLEA MONOBLOC 14 KW 1PH,2020-01-17,Outdoor Air/Water,Regulated,1.0,R32,2.8,,71.0,9,average,5941,12180,2.0501599057397746,177.2113661495208,0.00038607904988817486,0.6998544677596317,-177.25378612552055,-43.12441947859916,0.01296939565047721,-0.015640452502966473,43.07763271595163,0.15815704720881196,-0.07258069108728016,6.2775925848623055,-0.06105171831023237
Airwell Residential S.A.S.,PAC BT MB 14KW H11,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410A,3.6,,73.0,17,average,5707,11700,2.050113895216401,-50.46638387513188,-0.004784550680032182,0.9124405973056124,50.41873384437826,184.3328905028663,0.009477740563464121,0.1357056453779462,-184.38433543281153,-213.59411973507866,-0.10646000359523917,7.718965848150168,213.74750492041392
Airwell Residential S.A.S.,PAC BT MB 9KW H11,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410A,2.4,,67.0,16,average,3889,7700,1.979943430187709,-213.68586373000372,-0.0007061294441261997,0.7400480210051993,213.64216362865767,497.0892922586067,0.008475636682203544,0.1809493528257816,-497.14198434186625,106.25014933682863,-0.06593469342200577,6.039717355492747,-106.05892446192807
Airwell Residential S.A.S.,PAC BT MB 12KW H13,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410A,3.6,,70.0,27,average,4922,9500,1.9301097114993906,212.7418644563166,-0.0062899918630880056,0.9993147598042683,-212.78628324541623,-383.57152557198765,0.010919071029320443,0.06751185957387056,383.522453059556,86.25387933008496,-0.1199661553669305,8.238736761110879,-86.10385084002007
Airwell Residential S.A.S.,WELLEA MONOBLOC 5KW,2020-01-17,Outdoor Air/Water,Regulated,1.0,R32,2.0,,61.0,9,average,2959,5830,1.970260223048327,35.06735575895842,0.0004328250455297757,0.6941518551156285,-35.10937475198108,212.76865519078862,0.014895891470240478,-0.11298887364471695,-212.813507827004,-18.31485160903778,-0.08837597106464704,6.89761503628438,18.40422559960722
Airwell Residential S.A.S.,PAC BT MB 14KW H13,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410A,3.6,,73.0,27,average,5743,11600,2.0198502524812816,-142.61699322078556,-0.0017981718225214055,0.7923496724185916,142.57606343764246,212.76620298928037,0.010951994762915642,0.07371742834368253,-212.81592954913287,-106.98648193348095,-0.10497966030682893,7.65684264516134,107.15093407886857
Airwell Residential S.A.S.,WELLEA MONOBLOC 16 KW 1PH,2020-01-17,Outdoor Air/Water,Regulated,1.0,R32,2.8,,71.0,9,average,6324,12900,2.0398481973434537,88.36709954688986,-0.004130300160398142,0.8960213055116675,-88.4154581539805,237.26926755442295,0.008571324894524938,0.17018362134848025,-237.32248744338196,-88.12645729457648,-0.07661023837169874,6.439103980093018,88.24342100734889
